elapsed_ms,phase,rss_bytes,rss_mib
2.3575000013806857,pre_ready,5554176,5.296875
27.094400000351015,pre_ready,11931648,11.37890625
50.219900003867224,pre_ready,20017152,19.08984375
73.65560000471305,pre_ready,34865152,33.25
99.29280000505969,pre_ready,48394240,46.15234375
122.10100000083912,pre_ready,58634240,55.91796875
138.0425000024843,post_ready,58634240,55.91796875
160.97020000597695,post_ready,58634240,55.91796875
183.35900000238325,post_ready,58568704,55.85546875
206.3929000069038,post_ready,58568704,55.85546875
229.11620000377297,post_ready,58679296,55.9609375
254.34990000212565,post_ready,58679296,55.9609375
277.42850000504404,post_ready,58679296,55.9609375
300.4718000011053,post_ready,58679296,55.9609375
323.4928000019863,post_ready,58679296,55.9609375
346.34030000597704,post_ready,58679296,55.9609375
366.6222000028938,post_ready,58679296,55.9609375
390.77370000450173,post_ready,58679296,55.9609375
413.5798000061186,post_ready,58667008,55.94921875
437.01030000374885,post_ready,58667008,55.94921875
461.6295000014361,post_ready,58667008,55.94921875
486.36070000065956,post_ready,58667008,55.94921875
509.70780000352534,post_ready,58667008,55.94921875
532.5217999998131,post_ready,58646528,55.9296875
555.3502000038861,post_ready,58646528,55.9296875
578.1708000067738,post_ready,58646528,55.9296875
601.4118000020972,post_ready,58646528,55.9296875
624.2142000046442,post_ready,58646528,55.9296875
647.0186000005924,post_ready,58646528,55.9296875
670.449400000507,post_ready,58646528,55.9296875
690.6570999999531,post_ready,58646528,55.9296875
713.331000006292,post_ready,58646528,55.9296875
736.0761000018101,post_ready,58646528,55.9296875
758.8505000021541,post_ready,58646528,55.9296875
782.2317000027397,post_ready,58646528,55.9296875
806.0150000019348,post_ready,58646528,55.9296875
829.0189000035753,post_ready,58646528,55.9296875
851.9386000043596,post_ready,58646528,55.9296875
874.9612000028719,post_ready,58646528,55.9296875
898.5429000022123,post_ready,58646528,55.9296875
922.8546000013012,post_ready,58646528,55.9296875
942.9917000015848,post_ready,58646528,55.9296875
966.4037000038661,post_ready,58646528,55.9296875
986.5138000022853,post_ready,58646528,55.9296875
1006.725400002324,post_ready,58646528,55.9296875
1031.5028000040911,post_ready,58646528,55.9296875
1054.896200002986,post_ready,58646528,55.9296875
1078.233200001705,post_ready,58646528,55.9296875
1101.2593000050401,post_ready,58646528,55.9296875
1124.478800003999,post_ready,58646528,55.9296875
1147.108400000434,post_ready,58646528,55.9296875
1170.4596000054153,post_ready,58646528,55.9296875
1193.023900006665,post_ready,58646528,55.9296875
1217.2863000014331,post_ready,58646528,55.9296875
1237.350300005346,post_ready,58646528,55.9296875
1260.4921000020113,post_ready,58646528,55.9296875
1283.8060000067344,post_ready,58646528,55.9296875
1306.6609000015887,post_ready,58646528,55.9296875
1329.894400005287,post_ready,58646528,55.9296875
1354.4200000033015,post_ready,58646528,55.9296875
1377.7431000053184,post_ready,58646528,55.9296875
1400.7323000041652,post_ready,58646528,55.9296875
1423.387200004072,post_ready,58646528,55.9296875
1447.0108000023174,post_ready,58646528,55.9296875
1467.2386000020197,post_ready,58646528,55.9296875
1492.8131000051508,post_ready,58646528,55.9296875
1517.183700001624,post_ready,58646528,55.9296875
1540.1111000028322,post_ready,58646528,55.9296875
1564.973500004271,post_ready,58646528,55.9296875
1587.9813000065042,post_ready,58646528,55.9296875
1611.3812000039616,post_ready,58646528,55.9296875
1633.880000001227,post_ready,58646528,55.9296875
1657.2200000009616,post_ready,58646528,55.9296875
1680.4233000002569,post_ready,58646528,55.9296875
1703.3016000059433,post_ready,58646528,55.9296875
1726.1617000040133,post_ready,58646528,55.9296875
1749.0287000036915,post_ready,58646528,55.9296875
1772.8309000012814,post_ready,58646528,55.9296875
1797.0625000016298,post_ready,58646528,55.9296875
1819.960800006811,post_ready,58646528,55.9296875
1842.460800005938,post_ready,58646528,55.9296875
1865.7503000067663,post_ready,58646528,55.9296875
1888.7736000033328,post_ready,58646528,55.9296875
1911.8049000026076,post_ready,58646528,55.9296875
1934.7926000045845,post_ready,58646528,55.9296875
1957.2105000042939,post_ready,58646528,55.9296875
1981.9071000019903,post_ready,58646528,55.9296875
2005.7503000061843,post_ready,58646528,55.9296875
2028.5283000048366,post_ready,58646528,55.9296875
2051.1922000005143,post_ready,58646528,55.9296875
2074.059300000954,post_ready,58646528,55.9296875
2098.143200004415,post_ready,58646528,55.9296875
2121.2817000050563,post_ready,58646528,55.9296875
