run_id,session_id,sequence,repetition,runtime,operation,shuffle_seed,started_at,finished_at,status,bytes,duration_ms,mib_per_second,command_wall_time_ms,exit_code,output_file_validated,output_file_removed,result_file,benchmark_program,temporary_output_file,stdout_log,stderr_log,error_message
file_io_s01_r04_bun_write,1,19,4,bun,write,20260810,2026-08-06T16:05:34.921300+00:00,2026-08-06T16:05:36.330349+00:00,success,104857600,1101.1186,90.81673854206078,1394.2662,0,True,True,data/raw/file_io/session_01/file_io_s01_r04_bun_write.json,benchmarks/file_io/bun/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r04_bun_write.bin,results/logs/file_io_final/session_01/file_io_s01_r04_bun_write-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r04_bun_write-stderr.log,
file_io_s01_r04_node_write,1,20,4,node,write,20260810,2026-08-06T16:05:41.342937+00:00,2026-08-06T16:05:41.638312+00:00,success,104857600,58.17350000000002,1718.9957626754444,283.2269,0,True,True,data/raw/file_io/session_01/file_io_s01_r04_node_write.json,benchmarks/file_io/node/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r04_node_write.bin,results/logs/file_io_final/session_01/file_io_s01_r04_node_write-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r04_node_write-stderr.log,
file_io_s01_r04_deno_read,1,21,4,deno,read,20260810,2026-08-06T16:05:46.653056+00:00,2026-08-06T16:05:47.048243+00:00,success,104857600,136.2145,734.1362336608805,394.5652,0,True,True,data/raw/file_io/session_01/file_io_s01_r04_deno_read.json,benchmarks/file_io/deno/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r04_deno_read.bin,results/logs/file_io_final/session_01/file_io_s01_r04_deno_read-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r04_deno_read-stderr.log,
file_io_s01_r04_deno_write,1,22,4,deno,write,20260810,2026-08-06T16:05:52.064214+00:00,2026-08-06T16:05:53.384780+00:00,success,104857600,1059.1807000000001,94.41259645308868,1307.7828,0,True,True,data/raw/file_io/session_01/file_io_s01_r04_deno_write.json,benchmarks/file_io/deno/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r04_deno_write.bin,results/logs/file_io_final/session_01/file_io_s01_r04_deno_write-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r04_deno_write-stderr.log,
file_io_s01_r04_node_read,1,23,4,node,read,20260810,2026-08-06T16:05:58.396712+00:00,2026-08-06T16:05:58.725546+00:00,success,104857600,88.96460000000002,1124.042596718245,328.4202,0,True,True,data/raw/file_io/session_01/file_io_s01_r04_node_read.json,benchmarks/file_io/node/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r04_node_read.bin,results/logs/file_io_final/session_01/file_io_s01_r04_node_read-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r04_node_read-stderr.log,
file_io_s01_r04_bun_read,1,24,4,bun,read,20260810,2026-08-06T16:06:03.740943+00:00,2026-08-06T16:06:04.127395+00:00,success,104857600,107.6686,928.7758919499278,386.0009,0,True,True,data/raw/file_io/session_01/file_io_s01_r04_bun_read.json,benchmarks/file_io/bun/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r04_bun_read.bin,results/logs/file_io_final/session_01/file_io_s01_r04_bun_read-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r04_bun_read-stderr.log,
file_io_s01_r05_bun_write,1,25,5,bun,write,20260811,2026-08-06T16:06:09.143087+00:00,2026-08-06T16:06:10.499403+00:00,success,104857600,1059.3396,94.39843464739731,1343.987,0,True,True,data/raw/file_io/session_01/file_io_s01_r05_bun_write.json,benchmarks/file_io/bun/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r05_bun_write.bin,results/logs/file_io_final/session_01/file_io_s01_r05_bun_write-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r05_bun_write-stderr.log,
file_io_s01_r05_node_write,1,26,5,node,write,20260811,2026-08-06T16:06:15.511663+00:00,2026-08-06T16:06:15.821666+00:00,success,104857600,61.2535,1632.5597720946557,297.8011,0,True,True,data/raw/file_io/session_01/file_io_s01_r05_node_write.json,benchmarks/file_io/node/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r05_node_write.bin,results/logs/file_io_final/session_01/file_io_s01_r05_node_write-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r05_node_write-stderr.log,
file_io_s01_r05_deno_read,1,27,5,deno,read,20260811,2026-08-06T16:06:20.837664+00:00,2026-08-06T16:06:21.230130+00:00,success,104857600,136.71900000000002,731.4272339616291,392.0095,0,True,True,data/raw/file_io/session_01/file_io_s01_r05_deno_read.json,benchmarks/file_io/deno/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r05_deno_read.bin,results/logs/file_io_final/session_01/file_io_s01_r05_deno_read-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r05_deno_read-stderr.log,
file_io_s01_r05_bun_read,1,28,5,bun,read,20260811,2026-08-06T16:06:26.266969+00:00,2026-08-06T16:06:26.649996+00:00,success,104857600,102.35480000000001,976.9937511479676,382.581,0,True,True,data/raw/file_io/session_01/file_io_s01_r05_bun_read.json,benchmarks/file_io/bun/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r05_bun_read.bin,results/logs/file_io_final/session_01/file_io_s01_r05_bun_read-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r05_bun_read-stderr.log,
file_io_s01_r05_deno_write,1,29,5,deno,write,20260811,2026-08-06T16:06:31.713689+00:00,2026-08-06T16:06:33.024658+00:00,success,104857600,1057.6732000000002,94.54716258292257,1298.7485,0,True,True,data/raw/file_io/session_01/file_io_s01_r05_deno_write.json,benchmarks/file_io/deno/benchmark.mjs,data/raw/file_io/temporary_outputs/file_io_s01_r05_deno_write.bin,results/logs/file_io_final/session_01/file_io_s01_r05_deno_write-stdout.log,results/logs/file_io_final/session_01/file_io_s01_r05_deno_write-stderr.log,
