elapsed_ms,phase,rss_bytes,rss_mib
2.2943000003579073,pre_ready,5685248,5.421875
27.70500000042375,pre_ready,14221312,13.5625
53.74719999963418,pre_ready,24145920,23.02734375
80.3576999969664,pre_ready,35012608,33.390625
104.66759999690112,pre_ready,44290048,42.23828125
126.48559999797726,pre_ready,44486656,42.42578125
139.91859999805456,post_ready,44486656,42.42578125
163.58039999613538,post_ready,44486656,42.42578125
186.74620000092546,post_ready,44486656,42.42578125
209.98999999574153,post_ready,44486656,42.42578125
232.94809999788413,post_ready,44486656,42.42578125
255.7444999984,post_ready,44486656,42.42578125
279.2152999973041,post_ready,44486656,42.42578125
303.67670000123326,post_ready,44486656,42.42578125
326.32569999987027,post_ready,44486656,42.42578125
349.4051000016043,post_ready,44486656,42.42578125
372.90679999568965,post_ready,44486656,42.42578125
397.28119999927003,post_ready,44486656,42.42578125
422.74589999578893,post_ready,44486656,42.42578125
447.997099996428,post_ready,44486656,42.42578125
471.17640000215033,post_ready,44486656,42.42578125
493.88059999910183,post_ready,44486656,42.42578125
518.0752999949618,post_ready,44486656,42.42578125
541.0728999995627,post_ready,44486656,42.42578125
564.2273999983445,post_ready,44486656,42.42578125
587.4635000000126,post_ready,44486656,42.42578125
610.205799996038,post_ready,44486656,42.42578125
632.490299998608,post_ready,44486656,42.42578125
656.9186999986414,post_ready,44486656,42.42578125
681.2547000008635,post_ready,44486656,42.42578125
705.6539999975939,post_ready,44486656,42.42578125
729.5392000014544,post_ready,44486656,42.42578125
753.7131999997655,post_ready,44486656,42.42578125
776.8904999975348,post_ready,44486656,42.42578125
801.1133999971207,post_ready,44486656,42.42578125
826.02549999865,post_ready,44486656,42.42578125
849.4879999998375,post_ready,44486656,42.42578125
874.4379999989178,post_ready,44486656,42.42578125
894.5712999993702,post_ready,44486656,42.42578125
919.8743000015384,post_ready,44486656,42.42578125
943.5345999954734,post_ready,44486656,42.42578125
964.3330999970203,post_ready,44486656,42.42578125
988.7654999984079,post_ready,44486656,42.42578125
1012.7110999965225,post_ready,44486656,42.42578125
1035.8054999960586,post_ready,44486656,42.42578125
1058.957499997632,post_ready,44486656,42.42578125
1082.0204999981797,post_ready,44486656,42.42578125
1105.079699998896,post_ready,44486656,42.42578125
1129.486400001042,post_ready,44486656,42.42578125
1150.1999999964028,post_ready,44486656,42.42578125
1173.30299999594,post_ready,44486656,42.42578125
1196.3973000019905,post_ready,44486656,42.42578125
1219.4944000002579,post_ready,44486656,42.42578125
1242.4380000011297,post_ready,44486656,42.42578125
1264.4862000015564,post_ready,44486656,42.42578125
1287.3125999976764,post_ready,44486656,42.42578125
1310.1554999957443,post_ready,44486656,42.42578125
1333.1704000011086,post_ready,44486656,42.42578125
1357.1181000006618,post_ready,44486656,42.42578125
1381.2643999990541,post_ready,44486656,42.42578125
1405.0455999968108,post_ready,44486656,42.42578125
1428.1675000020186,post_ready,44486656,42.42578125
1452.6884000006248,post_ready,44486656,42.42578125
1477.9149999958463,post_ready,44486656,42.42578125
1501.0713000010583,post_ready,44486656,42.42578125
1524.5101999971666,post_ready,44486656,42.42578125
1547.706500001368,post_ready,44486656,42.42578125
1571.022999996785,post_ready,44486656,42.42578125
1595.4259999998612,post_ready,44486656,42.42578125
1618.3396999986144,post_ready,44486656,42.42578125
1640.7283000007737,post_ready,44486656,42.42578125
1663.8702999989619,post_ready,44486656,42.42578125
1688.7518000003183,post_ready,44486656,42.42578125
1709.7530999963055,post_ready,44486656,42.42578125
1733.1357000002754,post_ready,44486656,42.42578125
1754.0942999985418,post_ready,44486656,42.42578125
1779.4471999950474,post_ready,44486656,42.42578125
1803.889099996013,post_ready,44486656,42.42578125
1826.9760999974096,post_ready,44486656,42.42578125
1850.0399999975343,post_ready,44486656,42.42578125
1873.129899999185,post_ready,44486656,42.42578125
1896.6088999950443,post_ready,44486656,42.42578125
1916.773999997531,post_ready,44486656,42.42578125
1936.8078999978025,post_ready,44486656,42.42578125
1957.148599998618,post_ready,44486656,42.42578125
1977.291299997887,post_ready,44486656,42.42578125
1999.42259999807,post_ready,44486656,42.42578125
2024.178399995435,post_ready,44486656,42.42578125
2047.5177999978769,post_ready,44486656,42.42578125
2070.985999998811,post_ready,44486656,42.42578125
2094.4096999955946,post_ready,44486656,42.42578125
2117.6473000014084,post_ready,44486656,42.42578125
